level,label,label_en,label_cn,path_text,parent_path_text,node_id,aria_haspopup,aria_owns,has_children,selected,checked,disabled,class_name
2,WIFI & Networking(网络设备),WIFI & Networking,网络设备,Smart Home(智能家居) > WIFI & Networking(网络设备),Smart Home(智能家居),cascader-menu-9493-1-8,False,,False,False,False,False,el-cascader-node is-selectable
1,Sports & Outdoors(运动与户外),Sports & Outdoors,运动与户外,Sports & Outdoors(运动与户外),,cascader-menu-536-0-28,True,cascader-menu-536-0,True,False,False,False,el-cascader-node is-selectable
2,Bags & Backpacks(包袋与背包),Bags & Backpacks,包袋与背包,Sports & Outdoors(运动与户外) > Bags & Backpacks(包袋与背包),Sports & Outdoors(运动与户外),cascader-menu-9493-1-0,False,,False,False,False,False,el-cascader-node is-selectable
2,Boat Items(船用设备),Boat Items,船用设备,Sports & Outdoors(运动与户外) > Boat Items(船用设备),Sports & Outdoors(运动与户外),cascader-menu-9493-1-1,False,,False,False,False,False,el-cascader-node is-selectable
2,Camping & Hiking(野营登山),Camping & Hiking,野营登山,Sports & Outdoors(运动与户外) > Camping & Hiking(野营登山),Sports & Outdoors(运动与户外),cascader-menu-9493-1-2,False,,False,False,False,False,el-cascader-node is-selectable
2,Climbing & Survival Tools(攀岩与求生工具),Climbing & Survival Tools,攀岩与求生工具,Sports & Outdoors(运动与户外) > Climbing & Survival Tools(攀岩与求生工具),Sports & Outdoors(运动与户外),cascader-menu-9493-1-3,False,,False,False,False,False,el-cascader-node is-selectable
2,Cycling(骑行用品),Cycling,骑行用品,Sports & Outdoors(运动与户外) > Cycling(骑行用品),Sports & Outdoors(运动与户外),cascader-menu-9493-1-4,False,,False,False,False,False,el-cascader-node is-selectable
2,Electric Bikes(电动自行车),Electric Bikes,电动自行车,Sports & Outdoors(运动与户外) > Electric Bikes(电动自行车),Sports & Outdoors(运动与户外),cascader-menu-9493-1-5,False,,False,False,False,False,el-cascader-node is-selectable
2,Exercise & Fitness Items(体育运动及健身用品),Exercise & Fitness Items,体育运动及健身用品,Sports & Outdoors(运动与户外) > Exercise & Fitness Items(体育运动及健身用品),Sports & Outdoors(运动与户外),cascader-menu-9493-1-6,False,,False,False,False,False,el-cascader-node is-selectable
2,Fan Shop(粉丝店),Fan Shop,粉丝店,Sports & Outdoors(运动与户外) > Fan Shop(粉丝店),Sports & Outdoors(运动与户外),cascader-menu-9493-1-7,False,,False,False,False,False,el-cascader-node is-selectable
2,Fishing(垂钓),Fishing,垂钓,Sports & Outdoors(运动与户外) > Fishing(垂钓),Sports & Outdoors(运动与户外),cascader-menu-9493-1-8,False,,False,False,False,False,el-cascader-node is-selectable
2,Game Room & Backyard(室内外休闲娱乐),Game Room & Backyard,室内外休闲娱乐,Sports & Outdoors(运动与户外) > Game Room & Backyard(室内外休闲娱乐),Sports & Outdoors(运动与户外),cascader-menu-9493-1-9,False,,False,False,False,False,el-cascader-node is-selectable
2,Golf(高尔夫用品),Golf,高尔夫用品,Sports & Outdoors(运动与户外) > Golf(高尔夫用品),Sports & Outdoors(运动与户外),cascader-menu-9493-1-10,False,,False,False,False,False,el-cascader-node is-selectable
2,Hunting & Tactical Accessories(狩猎用品及战术配件),Hunting & Tactical Accessories,狩猎用品及战术配件,Sports & Outdoors(运动与户外) > Hunting & Tactical Accessories(狩猎用品及战术配件),Sports & Outdoors(运动与户外),cascader-menu-9493-1-11,False,,False,False,False,False,el-cascader-node is-selectable
2,Kids' Sports & Outdoor Clothing(儿童运动与户外服饰),Kids' Sports & Outdoor Clothing,儿童运动与户外服饰,Sports & Outdoors(运动与户外) > Kids' Sports & Outdoor Clothing(儿童运动与户外服饰),Sports & Outdoors(运动与户外),cascader-menu-9493-1-12,False,,False,False,False,False,el-cascader-node is-selectable
2,Kids' Sports & Outdoor Shoes(儿童运动与户外鞋),Kids' Sports & Outdoor Shoes,儿童运动与户外鞋,Sports & Outdoors(运动与户外) > Kids' Sports & Outdoor Shoes(儿童运动与户外鞋),Sports & Outdoors(运动与户外),cascader-menu-9493-1-13,False,,False,False,False,False,el-cascader-node is-selectable
2,Men's Activewear(男士运动与配件),Men's Activewear,男士运动与配件,Sports & Outdoors(运动与户外) > Men's Activewear(男士运动与配件),Sports & Outdoors(运动与户外),cascader-menu-9493-1-14,False,,False,False,False,False,el-cascader-node is-selectable
2,Men's Sports & Outdoor Shoes(男士户外运动鞋),Men's Sports & Outdoor Shoes,男士户外运动鞋,Sports & Outdoors(运动与户外) > Men's Sports & Outdoor Shoes(男士户外运动鞋),Sports & Outdoors(运动与户外),cascader-menu-9493-1-15,False,,False,False,False,False,el-cascader-node is-selectable
2,Outdoor Lights(户外灯具),Outdoor Lights,户外灯具,Sports & Outdoors(运动与户外) > Outdoor Lights(户外灯具),Sports & Outdoors(运动与户外),cascader-menu-9493-1-16,False,,False,False,False,False,el-cascader-node is-selectable
2,Picnic & Camp Kitchen(户外餐厨),Picnic & Camp Kitchen,户外餐厨,Sports & Outdoors(运动与户外) > Picnic & Camp Kitchen(户外餐厨),Sports & Outdoors(运动与户外),cascader-menu-9493-1-17,False,,False,False,False,False,el-cascader-node is-selectable
2,Sports(运动),Sports,运动,Sports & Outdoors(运动与户外) > Sports(运动),Sports & Outdoors(运动与户外),cascader-menu-9493-1-18,False,,False,False,False,False,el-cascader-node is-selectable
2,Sports & Outdoor Accessories(运动及户外配件),Sports & Outdoor Accessories,运动及户外配件,Sports & Outdoors(运动与户外) > Sports & Outdoor Accessories(运动及户外配件),Sports & Outdoors(运动与户外),cascader-menu-9493-1-19,False,,False,False,False,False,el-cascader-node is-selectable
2,Sports Electronics & Gadgets(运动电子),Sports Electronics & Gadgets,运动电子,Sports & Outdoors(运动与户外) > Sports Electronics & Gadgets(运动电子),Sports & Outdoors(运动与户外),cascader-menu-9493-1-20,False,,False,False,False,False,el-cascader-node is-selectable
2,Sports Medicine(运动医疗用品),Sports Medicine,运动医疗用品,Sports & Outdoors(运动与户外) > Sports Medicine(运动医疗用品),Sports & Outdoors(运动与户外),cascader-menu-9493-1-21,False,,False,False,False,False,el-cascader-node is-selectable
2,"Swimming, Diving & Water Sports(水上运动)","Swimming, Diving & Water Sports",水上运动,"Sports & Outdoors(运动与户外) > Swimming, Diving & Water Sports(水上运动)",Sports & Outdoors(运动与户外),cascader-menu-9493-1-22,False,,False,False,False,False,el-cascader-node is-selectable
2,Winter Sports(冬季运动),Winter Sports,冬季运动,Sports & Outdoors(运动与户外) > Winter Sports(冬季运动),Sports & Outdoors(运动与户外),cascader-menu-9493-1-23,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Activewear(女士运动服),Women's Activewear,女士运动服,Sports & Outdoors(运动与户外) > Women's Activewear(女士运动服),Sports & Outdoors(运动与户外),cascader-menu-9493-1-24,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Athletic Shoes(女士运动鞋),Women's Athletic Shoes,女士运动鞋,Sports & Outdoors(运动与户外) > Women's Athletic Shoes(女士运动鞋),Sports & Outdoors(运动与户外),cascader-menu-9493-1-25,False,,False,False,False,False,el-cascader-node is-selectable
2,Yoga & Fitness(瑜伽健身),Yoga & Fitness,瑜伽健身,Sports & Outdoors(运动与户外) > Yoga & Fitness(瑜伽健身),Sports & Outdoors(运动与户外),cascader-menu-9493-1-26,False,,False,False,False,False,el-cascader-node is-selectable
1,Tools & Home Improvement(家居装修),Tools & Home Improvement,家居装修,Tools & Home Improvement(家居装修),,cascader-menu-536-0-29,True,cascader-menu-536-0,True,False,False,False,el-cascader-node is-selectable
2,Adhesives & Sealers(工业粘合剂和密封剂),Adhesives & Sealers,工业粘合剂和密封剂,Tools & Home Improvement(家居装修) > Adhesives & Sealers(工业粘合剂和密封剂),Tools & Home Improvement(家居装修),cascader-menu-9493-1-0,False,,False,False,False,False,el-cascader-node is-selectable
2,Appliance & Accessories(家电及家电配件),Appliance & Accessories,家电及家电配件,Tools & Home Improvement(家居装修) > Appliance & Accessories(家电及家电配件),Tools & Home Improvement(家居装修),cascader-menu-9493-1-1,False,,False,False,False,False,el-cascader-node is-selectable
2,Bath Fixtures(卫浴用品),Bath Fixtures,卫浴用品,Tools & Home Improvement(家居装修) > Bath Fixtures(卫浴用品),Tools & Home Improvement(家居装修),cascader-menu-9493-1-2,False,,False,False,False,False,el-cascader-node is-selectable
2,Building Supplies(装修用品),Building Supplies,装修用品,Tools & Home Improvement(家居装修) > Building Supplies(装修用品),Tools & Home Improvement(家居装修),cascader-menu-9493-1-3,False,,False,False,False,False,el-cascader-node is-selectable
2,Electrical(电气设备),Electrical,电气设备,Tools & Home Improvement(家居装修) > Electrical(电气设备),Tools & Home Improvement(家居装修),cascader-menu-9493-1-4,False,,False,False,False,False,el-cascader-node is-selectable
2,Flashlights(手电筒),Flashlights,手电筒,Tools & Home Improvement(家居装修) > Flashlights(手电筒),Tools & Home Improvement(家居装修),cascader-menu-9493-1-5,False,,False,False,False,False,el-cascader-node is-selectable
2,Gardening Tools(园艺工具),Gardening Tools,园艺工具,Tools & Home Improvement(家居装修) > Gardening Tools(园艺工具),Tools & Home Improvement(家居装修),cascader-menu-9493-1-6,False,,False,False,False,False,el-cascader-node is-selectable
2,Hand Tools(手动工具),Hand Tools,手动工具,Tools & Home Improvement(家居装修) > Hand Tools(手动工具),Tools & Home Improvement(家居装修),cascader-menu-9493-1-7,False,,False,False,False,False,el-cascader-node is-selectable
2,Hardware(五金工具),Hardware,五金工具,Tools & Home Improvement(家居装修) > Hardware(五金工具),Tools & Home Improvement(家居装修),cascader-menu-9493-1-8,False,,False,False,False,False,el-cascader-node is-selectable
2,Holiday Lighting(室内节日照明),Holiday Lighting,室内节日照明,Tools & Home Improvement(家居装修) > Holiday Lighting(室内节日照明),Tools & Home Improvement(家居装修),cascader-menu-9493-1-9,False,,False,False,False,False,el-cascader-node is-selectable
2,Kitchen Fixtures(厨房用品及其配件),Kitchen Fixtures,厨房用品及其配件,Tools & Home Improvement(家居装修) > Kitchen Fixtures(厨房用品及其配件),Tools & Home Improvement(家居装修),cascader-menu-9493-1-10,False,,False,False,False,False,el-cascader-node is-selectable
2,LED Strip Lights(LED 条形灯带),LED Strip Lights,LED 条形灯带,Tools & Home Improvement(家居装修) > LED Strip Lights(LED 条形灯带),Tools & Home Improvement(家居装修),cascader-menu-9493-1-11,False,,False,False,False,False,el-cascader-node is-selectable
2,Light Bulbs(灯泡照明),Light Bulbs,灯泡照明,Tools & Home Improvement(家居装修) > Light Bulbs(灯泡照明),Tools & Home Improvement(家居装修),cascader-menu-9493-1-12,False,,False,False,False,False,el-cascader-node is-selectable
2,Lighting & Ceiling Fans(照明和吊扇),Lighting & Ceiling Fans,照明和吊扇,Tools & Home Improvement(家居装修) > Lighting & Ceiling Fans(照明和吊扇),Tools & Home Improvement(家居装修),cascader-menu-9493-1-13,False,,False,False,False,False,el-cascader-node is-selectable
2,Measuring & Layout Tools(测量工具),Measuring & Layout Tools,测量工具,Tools & Home Improvement(家居装修) > Measuring & Layout Tools(测量工具),Tools & Home Improvement(家居装修),cascader-menu-9493-1-14,False,,False,False,False,False,el-cascader-node is-selectable
2,Outdoor Lighting(户外照明),Outdoor Lighting,户外照明,Tools & Home Improvement(家居装修) > Outdoor Lighting(户外照明),Tools & Home Improvement(家居装修),cascader-menu-9493-1-15,False,,False,False,False,False,el-cascader-node is-selectable
2,Paint Tool(涂漆工具),Paint Tool,涂漆工具,Tools & Home Improvement(家居装修) > Paint Tool(涂漆工具),Tools & Home Improvement(家居装修),cascader-menu-9493-1-16,False,,False,False,False,False,el-cascader-node is-selectable
2,Personal Protective Equipment(个人防护用品),Personal Protective Equipment,个人防护用品,Tools & Home Improvement(家居装修) > Personal Protective Equipment(个人防护用品),Tools & Home Improvement(家居装修),cascader-menu-9493-1-17,False,,False,False,False,False,el-cascader-node is-selectable
2,Power Outlets & Accessories(插座及其配件),Power Outlets & Accessories,插座及其配件,Tools & Home Improvement(家居装修) > Power Outlets & Accessories(插座及其配件),Tools & Home Improvement(家居装修),cascader-menu-9493-1-18,False,,False,False,False,False,el-cascader-node is-selectable
2,Power Tool Parts & Accessories(工具配件),Power Tool Parts & Accessories,工具配件,Tools & Home Improvement(家居装修) > Power Tool Parts & Accessories(工具配件),Tools & Home Improvement(家居装修),cascader-menu-9493-1-19,False,,False,False,False,False,el-cascader-node is-selectable
2,Power Tools(电动工具),Power Tools,电动工具,Tools & Home Improvement(家居装修) > Power Tools(电动工具),Tools & Home Improvement(家居装修),cascader-menu-9493-1-20,False,,False,False,False,False,el-cascader-node is-selectable
2,Rough Plumbing(管道及排水),Rough Plumbing,管道及排水,Tools & Home Improvement(家居装修) > Rough Plumbing(管道及排水),Tools & Home Improvement(家居装修),cascader-menu-9493-1-21,False,,False,False,False,False,el-cascader-node is-selectable
2,Safety & Security(安防),Safety & Security,安防,Tools & Home Improvement(家居装修) > Safety & Security(安防),Tools & Home Improvement(家居装修),cascader-menu-9493-1-22,False,,False,False,False,False,el-cascader-node is-selectable
2,Storage & Home Organization(存储收纳),Storage & Home Organization,存储收纳,Tools & Home Improvement(家居装修) > Storage & Home Organization(存储收纳),Tools & Home Improvement(家居装修),cascader-menu-9493-1-23,False,,False,False,False,False,el-cascader-node is-selectable
2,Surveillance Cameras(监控摄像机),Surveillance Cameras,监控摄像机,Tools & Home Improvement(家居装修) > Surveillance Cameras(监控摄像机),Tools & Home Improvement(家居装修),cascader-menu-9493-1-24,False,,False,False,False,False,el-cascader-node is-selectable
2,Tool Organizers(工具收纳),Tool Organizers,工具收纳,Tools & Home Improvement(家居装修) > Tool Organizers(工具收纳),Tools & Home Improvement(家居装修),cascader-menu-9493-1-25,False,,False,False,False,False,el-cascader-node is-selectable
2,Wall Stickers & Murals(墙贴与壁画),Wall Stickers & Murals,墙贴与壁画,Tools & Home Improvement(家居装修) > Wall Stickers & Murals(墙贴与壁画),Tools & Home Improvement(家居装修),cascader-menu-9493-1-26,False,,False,False,False,False,el-cascader-node is-selectable
2,Wallpaper(墙纸),Wallpaper,墙纸,Tools & Home Improvement(家居装修) > Wallpaper(墙纸),Tools & Home Improvement(家居装修),cascader-menu-9493-1-27,False,,False,False,False,False,el-cascader-node is-selectable
2,Welding & Soldering(焊接工具),Welding & Soldering,焊接工具,Tools & Home Improvement(家居装修) > Welding & Soldering(焊接工具),Tools & Home Improvement(家居装修),cascader-menu-9493-1-28,False,,False,False,False,False,el-cascader-node is-selectable
1,Toys & Games(玩具与游戏),Toys & Games,玩具与游戏,Toys & Games(玩具与游戏),,cascader-menu-536-0-30,True,cascader-menu-536-0,True,False,False,False,el-cascader-node is-selectable
2,Baby & Toddler Toys(婴幼玩具),Baby & Toddler Toys,婴幼玩具,Toys & Games(玩具与游戏) > Baby & Toddler Toys(婴幼玩具),Toys & Games(玩具与游戏),cascader-menu-9493-1-0,False,,False,False,False,False,el-cascader-node is-selectable
2,Building Toys(拼搭玩具),Building Toys,拼搭玩具,Toys & Games(玩具与游戏) > Building Toys(拼搭玩具),Toys & Games(玩具与游戏),cascader-menu-9493-1-1,False,,False,False,False,False,el-cascader-node is-selectable
2,Craft Supplies & Stickers(手工用品与贴纸),Craft Supplies & Stickers,手工用品与贴纸,Toys & Games(玩具与游戏) > Craft Supplies & Stickers(手工用品与贴纸),Toys & Games(玩具与游戏),cascader-menu-9493-1-2,False,,False,False,False,False,el-cascader-node is-selectable
2,Dolls & Accessories(玩偶及配件),Dolls & Accessories,玩偶及配件,Toys & Games(玩具与游戏) > Dolls & Accessories(玩偶及配件),Toys & Games(玩具与游戏),cascader-menu-9493-1-3,False,,False,False,False,False,el-cascader-node is-selectable
2,Drawing & Painting(绘画用品),Drawing & Painting,绘画用品,Toys & Games(玩具与游戏) > Drawing & Painting(绘画用品),Toys & Games(玩具与游戏),cascader-menu-9493-1-4,False,,False,False,False,False,el-cascader-node is-selectable
2,Dress Up & Pretend Play(角色扮演道具),Dress Up & Pretend Play,角色扮演道具,Toys & Games(玩具与游戏) > Dress Up & Pretend Play(角色扮演道具),Toys & Games(玩具与游戏),cascader-menu-9493-1-5,False,,False,False,False,False,el-cascader-node is-selectable
2,Drones & Flying Toys(无人机飞行器),Drones & Flying Toys,无人机飞行器,Toys & Games(玩具与游戏) > Drones & Flying Toys(无人机飞行器),Toys & Games(玩具与游戏),cascader-menu-9493-1-6,False,,False,False,False,False,el-cascader-node is-selectable
2,Electronic Toys(电动遥控玩具),Electronic Toys,电动遥控玩具,Toys & Games(玩具与游戏) > Electronic Toys(电动遥控玩具),Toys & Games(玩具与游戏),cascader-menu-9493-1-7,False,,False,False,False,False,el-cascader-node is-selectable
2,Games & Accessories(桌游棋牌),Games & Accessories,桌游棋牌,Toys & Games(玩具与游戏) > Games & Accessories(桌游棋牌),Toys & Games(玩具与游戏),cascader-menu-9493-1-8,False,,False,False,False,False,el-cascader-node is-selectable
2,Kids' Musical Instruments(儿童乐器),Kids' Musical Instruments,儿童乐器,Toys & Games(玩具与游戏) > Kids' Musical Instruments(儿童乐器),Toys & Games(玩具与游戏),cascader-menu-9493-1-9,False,,False,False,False,False,el-cascader-node is-selectable
2,Learning & Education(益智科教),Learning & Education,益智科教,Toys & Games(玩具与游戏) > Learning & Education(益智科教),Toys & Games(玩具与游戏),cascader-menu-9493-1-10,False,,False,False,False,False,el-cascader-node is-selectable
2,Novelty & Costumes(新奇角色扮演服飾),Novelty & Costumes,新奇角色扮演服飾,Toys & Games(玩具与游戏) > Novelty & Costumes(新奇角色扮演服飾),Toys & Games(玩具与游戏),cascader-menu-9493-1-11,False,,False,False,False,False,el-cascader-node is-selectable
2,Novelty & Gag Toys(新奇整蛊玩具),Novelty & Gag Toys,新奇整蛊玩具,Toys & Games(玩具与游戏) > Novelty & Gag Toys(新奇整蛊玩具),Toys & Games(玩具与游戏),cascader-menu-9493-1-12,False,,False,False,False,False,el-cascader-node is-selectable
2,Party Supplies(聚会用品),Party Supplies,聚会用品,Toys & Games(玩具与游戏) > Party Supplies(聚会用品),Toys & Games(玩具与游戏),cascader-menu-9493-1-13,False,,False,False,False,False,el-cascader-node is-selectable
2,Puppets & Puppet Theaters(木偶手偶),Puppets & Puppet Theaters,木偶手偶,Toys & Games(玩具与游戏) > Puppets & Puppet Theaters(木偶手偶),Toys & Games(玩具与游戏),cascader-menu-9493-1-14,False,,False,False,False,False,el-cascader-node is-selectable
2,Puzzles(拼图),Puzzles,拼图,Toys & Games(玩具与游戏) > Puzzles(拼图),Toys & Games(玩具与游戏),cascader-menu-9493-1-15,False,,False,False,False,False,el-cascader-node is-selectable
2,Sports & Outdoor Play(户外游戏),Sports & Outdoor Play,户外游戏,Toys & Games(玩具与游戏) > Sports & Outdoor Play(户外游戏),Toys & Games(玩具与游戏),cascader-menu-9493-1-16,False,,False,False,False,False,el-cascader-node is-selectable
2,Stuffed Animals & Plush Toys(毛绒玩具),Stuffed Animals & Plush Toys,毛绒玩具,Toys & Games(玩具与游戏) > Stuffed Animals & Plush Toys(毛绒玩具),Toys & Games(玩具与游戏),cascader-menu-9493-1-17,False,,False,False,False,False,el-cascader-node is-selectable
2,Toy Figures & Playsets(玩具人偶和套装),Toy Figures & Playsets,玩具人偶和套装,Toys & Games(玩具与游戏) > Toy Figures & Playsets(玩具人偶和套装),Toys & Games(玩具与游戏),cascader-menu-9493-1-18,False,,False,False,False,False,el-cascader-node is-selectable
2,Toy Guns & Accessories(玩具枪及配件),Toy Guns & Accessories,玩具枪及配件,Toys & Games(玩具与游戏) > Toy Guns & Accessories(玩具枪及配件),Toys & Games(玩具与游戏),cascader-menu-9493-1-19,False,,False,False,False,False,el-cascader-node is-selectable
2,Vehicles(玩具车),Vehicles,玩具车,Toys & Games(玩具与游戏) > Vehicles(玩具车),Toys & Games(玩具与游戏),cascader-menu-9493-1-20,False,,False,False,False,False,el-cascader-node is-selectable
2,Water Toys(水上玩具),Water Toys,水上玩具,Toys & Games(玩具与游戏) > Water Toys(水上玩具),Toys & Games(玩具与游戏),cascader-menu-9493-1-21,False,,False,False,False,False,el-cascader-node is-selectable
1,Women' Clothing(大码女装),Women' Clothing,大码女装,Women' Clothing(大码女装),,cascader-menu-536-0-31,True,cascader-menu-536-0,True,False,False,False,el-cascader-node is-selectable
2,Curve Activewear(女士大码运动装),Curve Activewear,女士大码运动装,Women' Clothing(大码女装) > Curve Activewear(女士大码运动装),Women' Clothing(大码女装),cascader-menu-9493-1-0,False,,False,False,False,False,el-cascader-node is-selectable
2,Curve Blouses(女士大码衬衫),Curve Blouses,女士大码衬衫,Women' Clothing(大码女装) > Curve Blouses(女士大码衬衫),Women' Clothing(大码女装),cascader-menu-9493-1-1,False,,False,False,False,False,el-cascader-node is-selectable
2,Curve Cami&Tank Tops(女士大码背心与吊带衫),Curve Cami&Tank Tops,女士大码背心与吊带衫,Women' Clothing(大码女装) > Curve Cami&Tank Tops(女士大码背心与吊带衫),Women' Clothing(大码女装),cascader-menu-9493-1-2,False,,False,False,False,False,el-cascader-node is-selectable
2,Curve Cardigans(女士大码开衫),Curve Cardigans,女士大码开衫,Women' Clothing(大码女装) > Curve Cardigans(女士大码开衫),Women' Clothing(大码女装),cascader-menu-9493-1-3,False,,False,False,False,False,el-cascader-node is-selectable
2,Curve Coats & Jackets(女士大码外套和夹克),Curve Coats & Jackets,女士大码外套和夹克,Women' Clothing(大码女装) > Curve Coats & Jackets(女士大码外套和夹克),Women' Clothing(大码女装),cascader-menu-9493-1-4,False,,False,False,False,False,el-cascader-node is-selectable
2,Curve Denim(女士大码牛仔),Curve Denim,女士大码牛仔,Women' Clothing(大码女装) > Curve Denim(女士大码牛仔),Women' Clothing(大码女装),cascader-menu-9493-1-5,False,,False,False,False,False,el-cascader-node is-selectable
2,Curve Dresses(女士大码连衣裙),Curve Dresses,女士大码连衣裙,Women' Clothing(大码女装) > Curve Dresses(女士大码连衣裙),Women' Clothing(大码女装),cascader-menu-9493-1-6,False,,False,False,False,False,el-cascader-node is-selectable
2,Curve Jumpsuits & Bodysuits(女士大码连体衣、裤),Curve Jumpsuits & Bodysuits,女士大码连体衣、裤,Women' Clothing(大码女装) > Curve Jumpsuits & Bodysuits(女士大码连体衣、裤),Women' Clothing(大码女装),cascader-menu-9493-1-7,False,,False,False,False,False,el-cascader-node is-selectable
2,Curve Knitwear(女士大码毛衣),Curve Knitwear,女士大码毛衣,Women' Clothing(大码女装) > Curve Knitwear(女士大码毛衣),Women' Clothing(大码女装),cascader-menu-9493-1-8,False,,False,False,False,False,el-cascader-node is-selectable
2,Curve Leggings(女士大码紧身裤),Curve Leggings,女士大码紧身裤,Women' Clothing(大码女装) > Curve Leggings(女士大码紧身裤),Women' Clothing(大码女装),cascader-menu-9493-1-9,False,,False,False,False,False,el-cascader-node is-selectable
2,Curve Loungewear & Sleepwear(女士大码居家服和睡衣),Curve Loungewear & Sleepwear,女士大码居家服和睡衣,Women' Clothing(大码女装) > Curve Loungewear & Sleepwear(女士大码居家服和睡衣),Women' Clothing(大码女装),cascader-menu-9493-1-10,False,,False,False,False,False,el-cascader-node is-selectable
2,Curve Pants(女士大码长裤),Curve Pants,女士大码长裤,Women' Clothing(大码女装) > Curve Pants(女士大码长裤),Women' Clothing(大码女装),cascader-menu-9493-1-11,False,,False,False,False,False,el-cascader-node is-selectable
2,Curve Sexy Lingerie & Costumes(女士大码情趣服装),Curve Sexy Lingerie & Costumes,女士大码情趣服装,Women' Clothing(大码女装) > Curve Sexy Lingerie & Costumes(女士大码情趣服装),Women' Clothing(大码女装),cascader-menu-9493-1-12,False,,False,False,False,False,el-cascader-node is-selectable
2,Curve Shorts(女士大码短裤),Curve Shorts,女士大码短裤,Women' Clothing(大码女装) > Curve Shorts(女士大码短裤),Women' Clothing(大码女装),cascader-menu-9493-1-13,False,,False,False,False,False,el-cascader-node is-selectable
2,Curve Skirts(女士大码半裙),Curve Skirts,女士大码半裙,Women' Clothing(大码女装) > Curve Skirts(女士大码半裙),Women' Clothing(大码女装),cascader-menu-9493-1-14,False,,False,False,False,False,el-cascader-node is-selectable
2,Curve Sports Bodysuits(女士大码运动连体服),Curve Sports Bodysuits,女士大码运动连体服,Women' Clothing(大码女装) > Curve Sports Bodysuits(女士大码运动连体服),Women' Clothing(大码女装),cascader-menu-9493-1-15,False,,False,False,False,False,el-cascader-node is-selectable
2,Curve Sports Bottoms(女士大码运动下装),Curve Sports Bottoms,女士大码运动下装,Women' Clothing(大码女装) > Curve Sports Bottoms(女士大码运动下装),Women' Clothing(大码女装),cascader-menu-9493-1-16,False,,False,False,False,False,el-cascader-node is-selectable
2,Curve Sports Bras(女士大码运动文胸),Curve Sports Bras,女士大码运动文胸,Women' Clothing(大码女装) > Curve Sports Bras(女士大码运动文胸),Women' Clothing(大码女装),cascader-menu-9493-1-17,False,,False,False,False,False,el-cascader-node is-selectable
2,Curve Sports Dress(女士大码运动连衣裙),Curve Sports Dress,女士大码运动连衣裙,Women' Clothing(大码女装) > Curve Sports Dress(女士大码运动连衣裙),Women' Clothing(大码女装),cascader-menu-9493-1-18,False,,False,False,False,False,el-cascader-node is-selectable
2,Curve Sports Jackets(女士大码运动夹克),Curve Sports Jackets,女士大码运动夹克,Women' Clothing(大码女装) > Curve Sports Jackets(女士大码运动夹克),Women' Clothing(大码女装),cascader-menu-9493-1-19,False,,False,False,False,False,el-cascader-node is-selectable
2,Curve Sports Sets(女士大码运动套装),Curve Sports Sets,女士大码运动套装,Women' Clothing(大码女装) > Curve Sports Sets(女士大码运动套装),Women' Clothing(大码女装),cascader-menu-9493-1-20,False,,False,False,False,False,el-cascader-node is-selectable
2,Curve Sports Tops(女士大码运动上衣),Curve Sports Tops,女士大码运动上衣,Women' Clothing(大码女装) > Curve Sports Tops(女士大码运动上衣),Women' Clothing(大码女装),cascader-menu-9493-1-21,False,,False,False,False,False,el-cascader-node is-selectable
2,Curve Suits(女士大码西装),Curve Suits,女士大码西装,Women' Clothing(大码女装) > Curve Suits(女士大码西装),Women' Clothing(大码女装),cascader-menu-9493-1-22,False,,False,False,False,False,el-cascader-node is-selectable
2,Curve Sweatshirt(女士大码卫衣),Curve Sweatshirt,女士大码卫衣,Women' Clothing(大码女装) > Curve Sweatshirt(女士大码卫衣),Women' Clothing(大码女装),cascader-menu-9493-1-23,False,,False,False,False,False,el-cascader-node is-selectable
2,Curve T-shirts(女士大码T恤),Curve T-shirts,女士大码T恤,Women' Clothing(大码女装) > Curve T-shirts(女士大码T恤),Women' Clothing(大码女装),cascader-menu-9493-1-24,False,,False,False,False,False,el-cascader-node is-selectable
2,Curve Traditional Wear(女士大码传统服饰),Curve Traditional Wear,女士大码传统服饰,Women' Clothing(大码女装) > Curve Traditional Wear(女士大码传统服饰),Women' Clothing(大码女装),cascader-menu-9493-1-25,False,,False,False,False,False,el-cascader-node is-selectable
2,Curve Two Pieces Set(女士大码两件套),Curve Two Pieces Set,女士大码两件套,Women' Clothing(大码女装) > Curve Two Pieces Set(女士大码两件套),Women' Clothing(大码女装),cascader-menu-9493-1-26,False,,False,False,False,False,el-cascader-node is-selectable
2,Curve Underwear(女士大码内衣),Curve Underwear,女士大码内衣,Women' Clothing(大码女装) > Curve Underwear(女士大码内衣),Women' Clothing(大码女装),cascader-menu-9493-1-27,False,,False,False,False,False,el-cascader-node is-selectable
2,Curve Wedding Party Wear(女士大码婚礼派对装),Curve Wedding Party Wear,女士大码婚礼派对装,Women' Clothing(大码女装) > Curve Wedding Party Wear(女士大码婚礼派对装),Women' Clothing(大码女装),cascader-menu-9493-1-28,False,,False,False,False,False,el-cascader-node is-selectable
1,Women's Clothing(女装),Women's Clothing,女装,Women's Clothing(女装),,cascader-menu-536-0-32,True,cascader-menu-536-0,True,False,False,False,el-cascader-node is-selectable
